Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Ürün puan sayısı (product.metafields.reviews.rating_count),Renk (product.metafields.shopify.color-pattern),Hedef Cinsiyet (product.metafields.shopify.target-gender),Tamamlayıcı ürünler (product.metafields.shopify--discovery--product_recommendation.complementary_products),Alakalı ürünler (product.metafields.shopify--discovery--product_recommendation.related_products),İlgili ürün ayarları (product.metafields.shopify--discovery--product_recommendation.related_products_display),Ürün tanıtımlarında ara (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
philips-avent-scy-do-al-tepkili-cam-biberon-ml-ay,Philips Avent Scy/Doğal Tepkili Cam Biberon ml Ay,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Hacim:</strong> 120 ml</li>
  <li>
<strong>Menşei:</strong> TR</li>
  <li>
<strong>İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı:</strong> Alyans Medikal Nakl. Ins. Gida Teks. Turz. Ith. Ihr. Paz San. Tic. Ltd. Sti. - Incek-Golbasi, ANKARA  Kızılcasar mah. 2855 sok. no:66,Incek-Golbasi, ANKARA - info@i-h-g.com</li>
  <li>
<strong>Üretici Bilgisi:</strong> İdeal A.Ş, Kavacık, Ertürk Sk. Uzka İş Merkezi No:13 No: 11 Kat: 2, 34810 Beykoz/İstanbul, info@idealas..tr</li>
  <li>
<strong>Gıda Temas Sembolü:</strong> Evet</li>
  <li>
<strong>Bakım Talimatları (Gıda Temas):</strong> Elde yıkanmalıdır.</li>
</ul>",Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,philips-avent-scy-do-al-tepkili-cam-biberon-ml-ay,0.0,,30,deny,manual,540.38,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_df571db9-9fb7-45cc-9543-42401a4ec0c2.jpg?v=1744786718,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
philips-avent-scy-do-al-tepkili-cam-biberon-ml-ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_01739fae-b99f-4056-855d-e1403ba62af9.jpg?v=1744786718,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-avent-scy-do-al-tepkili-cam-biberon-ml-ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_e54cd987-97d8-43ce-897a-a6f79521c912.jpg?v=1744786718,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-avent-scy-do-al-tepkili-cam-biberon-ml-ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_e2c61cc4-ef27-40b4-b136-880304495135.jpg?v=1744786718,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
mordesign-iftarafl-emzirme-yast-bebek-destek-minderi-hamile-yast-pamuklu-kuma-stars-desen-gri,"mordesign Çiftaraflı Emzirme Yastığı /bebek Destek Minderi, Hamile Yastığı, Pamuklu Kumaş, Stars Desen, Gri","<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Desen:</strong> Baskılı</li>
  <li>
<strong>Materyal:</strong> Elyaf</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,mordesign-iftarafl-emzirme-yast-bebek-destek-minderi-hamile-yast-pamuklu-kuma-stars-desen-gri,0.0,,30,deny,manual,309.35,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_8ee063a1-a803-462c-b5b5-b2ebdecf66a5.jpg?v=1744786712,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
wee-baby-klasik-g-s-pedi-l-x-adet,Wee Baby Klasik Göğüs Pedi Lı X Adet,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,wee-baby-klasik-g-s-pedi-l-x-adet,0.0,,30,deny,manual,364.55,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_2438a301-42ca-48c2-a895-835bb5370e63.jpg?v=1744786710,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,"Dropy Baby Manuel Göğüs Pompası, Anne Bebek Ürünleri, Emzirme Aksesuarları","<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Model:</strong> Tekli</li>
  <li>
<strong>Kullanım Şekli:</strong> Manuel</li>
</ul>",Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,0.0,,30,deny,manual,297.85,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_43ca1028-781a-4fbb-aa2d-f519b0b4527b.jpg?v=1744786707,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_c62c3c25-86d1-43cc-9d82-a0f1874d2086.jpg?v=1744786707,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_5fca2aca-5ae3-4fa0-8e97-af0fe395a722.jpg?v=1744786707,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_57a64e48-1cdb-4882-8e22-b4d07d28e40e.jpg?v=1744786707,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_f2532c7a-ba87-446f-91fa-dd0c655049da.jpg?v=1744786707,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_e9e9efa1-9ab9-4ab2-ab4c-40ab40415dc7.jpg?v=1744786707,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
dropy-baby-manuel-g-s-pompas-anne-bebek-r-nleri-emzirme-aksesuarlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_01ec11fd-8f81-43ca-ad54-90f62c3f60df.jpg?v=1744786707,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,Canderel xMetre Göğüs Meme Dikleştirici Sabitleştirici Yapışkan Bant,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Diğer Özellikler:</strong> Göğüs Meme Dikleştirici Sabitleştirici Yapışkan Bant</li>
</ul>",Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,0.0,,30,deny,manual,143.17,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_925d7a0e-0069-4511-ad93-31b038cfe4fb.jpg?v=1744786696,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_3bc40d7c-12bc-47a7-9e45-26cd49ec4647.jpg?v=1744786696,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_c1dc2809-2f55-4a17-b356-f5374d08c064.jpg?v=1744786696,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_263b1359-80b6-4acc-bb4f-5b15596f9698.jpg?v=1744786696,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_1c1d7559-747c-40c9-b552-39b77c420118.jpg?v=1744786696,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_1d180242-0f49-411b-9b31-54c136e5e395.jpg?v=1744786696,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_ef88c62e-0728-4215-8abf-56f67ef83bd3.jpg?v=1744786696,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
canderel-xmetre-g-s-meme-dikle-tirici-sabitle-tirici-yap-kan-bant,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_e6f065ea-7189-407d-8411-b698886ecde3.jpg?v=1744786696,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
sp-sempa-g-s-ve-kal-a-dikle-tirici-dolgunla-t-r-c-b-y-t-c-s-k-la-t-r-c-g-s-bak-m-kremi-ml,"SP SEMPA Göğüs Ve Kalça Dikleştirici & Dolgunlaştırıcı , Büyütücü,sıkılaştırıcı Göğüs Bakım Kremi ml",<p></p>,Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,sp-sempa-g-s-ve-kal-a-dikle-tirici-dolgunla-t-r-c-b-y-t-c-s-k-la-t-r-c-g-s-bak-m-kremi-ml,0.0,,30,deny,manual,343.85,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_06efb8c5-f453-4704-a581-42b064b6de65.jpg?v=1744786684,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
sp-sempa-g-s-ve-kal-a-dikle-tirici-dolgunla-t-r-c-b-y-t-c-s-k-la-t-r-c-g-s-bak-m-kremi-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_03b6ddf0-b2c1-4b51-aed9-71be2b65e9a5.jpg?v=1744786684,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
sp-sempa-g-s-ve-kal-a-dikle-tirici-dolgunla-t-r-c-b-y-t-c-s-k-la-t-r-c-g-s-bak-m-kremi-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_31763628-1876-46d8-b1bd-3e06e1b97c42.jpg?v=1744786684,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
sp-sempa-g-s-ve-kal-a-dikle-tirici-dolgunla-t-r-c-b-y-t-c-s-k-la-t-r-c-g-s-bak-m-kremi-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_05e14581-778c-4fa3-8acc-7b6526be6eaa.jpg?v=1744786684,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
sp-sempa-g-s-ve-kal-a-dikle-tirici-dolgunla-t-r-c-b-y-t-c-s-k-la-t-r-c-g-s-bak-m-kremi-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_131ccd44-8fb6-407a-bd8e-63764a61f74c.jpg?v=1744786684,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
sp-sempa-g-s-ve-kal-a-dikle-tirici-dolgunla-t-r-c-b-y-t-c-s-k-la-t-r-c-g-s-bak-m-kremi-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_0cfa5532-d093-4636-80de-50881381ce41.jpg?v=1744786684,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
lismo-kids-do-al-ah-ap-emzik-zinciri-emzik-ask-s-ah-ap-emzik-zinciri-emzik-tutucu,lismo kids Doğal Ahşap Emzik Zinciri - Emzik Askısı Ahşap Emzik Zinciri Emzik Tutucu,<p></p>,Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,lismo-kids-do-al-ah-ap-emzik-zinciri-emzik-ask-s-ah-ap-emzik-zinciri-emzik-tutucu,0.0,,30,deny,manual,126.50,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_fe96eb34-76a8-4a1c-ab65-d9d9c5586e7c.jpg?v=1744786675,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
lismo-kids-do-al-ah-ap-emzik-zinciri-emzik-ask-s-ah-ap-emzik-zinciri-emzik-tutucu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_e4749d95-2a97-4716-887f-e664b462edfc.jpg?v=1744786675,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
lvi-a-g-s-ve-kal-a-b-y-t-c-s-k-la-t-r-c-dolgunla-t-r-c-atlak-giderici-bak-m-kremi-ml,"LVİA Göğüs Ve Kalça Büyütücü, Sıkılaştırıcı, Dolgunlaştırıcı Çatlak Giderici Bakım Kremi ml","<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Menşei:</strong> TR</li>
  <li>
<strong>Ürün Güvenliği Bilgisi:</strong> Tehlikeli Değil</li>
</ul>",Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,lvi-a-g-s-ve-kal-a-b-y-t-c-s-k-la-t-r-c-dolgunla-t-r-c-atlak-giderici-bak-m-kremi-ml,0.0,,30,deny,manual,327.75,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_0e3da6ca-05ec-4fd8-a5f4-f31e11d8b5a1.jpg?v=1744786672,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
babytime-bt-mavi-ho-geldin-seti-li-biberon-emzik-seti,Babytime Bt-Mavi Hoşgeldin Seti 'li Biberon Emzik Seti,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Hacim:</strong> 150 ml</li>
</ul>",Diğer,,Diğer,"anne&çocuk, bebek, beslenme&emzirme, Diğer",true,Title,Default Title,,,,,,,,babytime-bt-mavi-ho-geldin-seti-li-biberon-emzik-seti,0.0,,30,deny,manual,425.50,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_bae003e9-4ea8-4896-a7fb-00eb980a0caf.jpg?v=1744786670,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ravla-li-r-n-anne-paketi-g-lohusa-ya-ml,Ravla 'li Ürün - Anne Paketi g / Lohusa Yağı ml,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Tip:</strong> Toz</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",Diğer,,Diğer,Diğer,true,Title,Default Title,,,,,,,,ravla-li-r-n-anne-paketi-g-lohusa-ya-ml,0.0,,30,deny,manual,1207.50,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_0ebe5ada-954c-47ae-94b0-d1b57c728ac7.jpg?v=1744786668,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ravla-li-r-n-anne-paketi-g-lohusa-ya-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_2a71deea-8967-470b-8cb8-a0fd1338552d.jpg?v=1744786668,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
ravla-li-r-n-anne-paketi-g-lohusa-ya-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_3ff438de-e08b-4931-8f45-7e7f68d2947e.jpg?v=1744786668,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,"AcuraC-Şarjlı, LCD Ekranlı, Biberon Özellikli Çiftli Göğüs Pompası","<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Model:</strong> Çiftli</li>
  <li>
<strong>Kullanım Şekli:</strong> Elektrikli</li>
</ul>",Diğer,,Diğer,Diğer,true,Title,Default Title,,,,,,,,acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,0.0,,30,deny,manual,881.50,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_98d90e82-7740-499f-9eaa-cf2b6cf3874b.jpg?v=1744786663,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/2_org_zoom_bc7a4296-0f15-4aef-9e96-e388a8e08fb6.jpg?v=1744786663,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/3_org_zoom_d80a127e-fa99-4584-9317-87926fef0882.jpg?v=1744786663,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/4_org_zoom_d64f31e4-88b7-4915-9583-1677610ae735.jpg?v=1744786663,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/5_org_zoom_367a9c64-8470-488e-93b7-d72572c34762.jpg?v=1744786663,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/6_org_zoom_5ec9e2e6-9ac8-4c4e-a252-b4e143e088a6.jpg?v=1744786663,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/7_org_zoom.jpg?v=1744786663,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
acurac-arjl-lcd-ekranl-biberon-zellikli-iftli-g-s-pompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/8_org_zoom.jpg?v=1744786663,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
o-g-collection-isme-zel-kalp-klips-do-al-ah-ap-emzik-zinciri-emzik-ask-s-bebek-hediyelik,O&G Collection Isme Özel Kalp Klips Doğal Ahşap Emzik Zinciri/emzik Askısı/bebek Hediyelik,<p></p>,Diğer,,Diğer,Diğer,true,Title,Default Title,,,,,,,,o-g-collection-isme-zel-kalp-klips-do-al-ah-ap-emzik-zinciri-emzik-ask-s-bebek-hediyelik,0.0,,30,deny,manual,126.38,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_d30b2b33-9eea-431a-95c7-4e13014f8b85.jpg?v=1744786651,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
genel-markalar-baby-mom-ok-fonksiyonlu-hamile-destek-yast,Genel Markalar Baby Mom Çok Fonksiyonlu Hamile Destek Yastığı,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Desen:</strong> Düz</li>
  <li>
<strong>Materyal:</strong> Pamuklu</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",Diğer,,Diğer,Diğer,true,Title,Default Title,,,,,,,,genel-markalar-baby-mom-ok-fonksiyonlu-hamile-destek-yast,0.0,,30,deny,manual,552.80,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_415235b2-7be9-4661-b934-c2aa62036b51.jpg?v=1744786649,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
genel-markalar-baby-mom-ok-fonksiyonlu-hamile-destek-yast,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_13d8d698-c929-440d-b0d4-85128216b3c3.jpg?v=1744786649,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
genel-markalar-baby-mom-ok-fonksiyonlu-hamile-destek-yast,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_7ff10c49-8c59-40ba-a3a2-381a02531846.jpg?v=1744786649,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
genel-markalar-baby-mom-ok-fonksiyonlu-hamile-destek-yast,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_27aad9cd-68b8-4249-9580-52214b25b4dc.jpg?v=1744786649,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
genel-markalar-baby-mom-ok-fonksiyonlu-hamile-destek-yast,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_be438e6b-029b-4b6a-9edc-737db4867e3c.jpg?v=1744786649,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
genel-markalar-baby-mom-ok-fonksiyonlu-hamile-destek-yast,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_abb71454-495b-4484-8124-4b3f4987fc8a.jpg?v=1744786649,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
mochi-g-s-pompas-ml,Mochi Göğüs Pompası ml.,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Model:</strong> Tekli</li>
  <li>
<strong>Kullanım Şekli:</strong> Manuel</li>
  <li>
<strong>Menşei:</strong> CN</li>
  <li>
<strong>İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı:</strong> HİKSAN TEKNOLOJİ SANAYİ VE TİCARET LTD. ŞTİ.</li>
  <li>
<strong>Üretici Bilgisi:</strong> HİKSAN TEKNOLOJİ SANAYİ VE TİCARET LTD. ŞTİ.</li>
  <li>
<strong>CE Uygunluk Sembolu:</strong> Ürün görselinde bulunmuyor</li>
  <li>
<strong>Tamir Edilebilirlik:</strong> Tamir Edilmez.</li>
</ul>",Diğer,,Diğer,Diğer,true,Title,Default Title,,,,,,,,mochi-g-s-pompas-ml,0.0,,30,deny,manual,540.38,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_7aa99d12-e52f-4d6c-8643-f8c0cc343373.jpg?v=1744786640,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
mochi-g-s-pompas-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_5a014360-46be-47b4-8831-6ef0c5c90822.jpg?v=1744786640,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
mochi-g-s-pompas-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_74b22bf6-29be-4657-bf04-b88ea66adcaa.jpg?v=1744786640,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
mochi-g-s-pompas-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_dab6098f-88c1-416d-ac3c-98fee7644c09.jpg?v=1744786640,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
mochi-g-s-pompas-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_9828df67-5675-4cfd-b234-d3e35979802d.jpg?v=1744786640,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
mochi-g-s-pompas-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_f153aa1b-72ac-479e-8241-afb1270f434e.jpg?v=1744786640,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
mochi-g-s-pompas-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_21d38487-4f71-480b-9a08-664fba188fe0.jpg?v=1744786640,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,
